relative_path,status,v0_4_2_bytes,v0_4_2_sha256,v0_4_3_bytes,v0_4_3_sha256
07_outputs/bootstrap_partials/summary__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,26198.0,ab72684bfe117223e15b56bb02924f70e62a32004884ff22cb68df8a959751b7,26198,ab72684bfe117223e15b56bb02924f70e62a32004884ff22cb68df8a959751b7
07_outputs/bootstrap_partials/summary__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,26457.0,9ea6a374e0b29f65dc76c83c148e12ef3217f4620e41bfb1fc678b792448f5f7,26457,9ea6a374e0b29f65dc76c83c148e12ef3217f4620e41bfb1fc678b792448f5f7
07_outputs/bootstrap_partials/summary__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,26488.0,b00cf900e135011d3b4bc2aaaa12e61e29db40855e53616de33e7c4c148fecfb,26488,b00cf900e135011d3b4bc2aaaa12e61e29db40855e53616de33e7c4c148fecfb
07_outputs/bootstrap_partials/summary__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible.csv,UNCHANGED,24633.0,3ff505e1091334685934ada645ee4a9ba65e5187453bc8be14c9ba406b55dab0,24633,3ff505e1091334685934ada645ee4a9ba65e5187453bc8be14c9ba406b55dab0
07_outputs/bootstrap_partials/summary__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,25837.0,54c7f9a9db7636472256bb7e705dc7af671e6bc2c0aea24be24f3ee0a47bc69e,25837,54c7f9a9db7636472256bb7e705dc7af671e6bc2c0aea24be24f3ee0a47bc69e
07_outputs/bootstrap_partials/summary__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,25523.0,42f800170fdad4b2812404ebb2e6875da534a16b441bb78a057a594f6f75a4db,25523,42f800170fdad4b2812404ebb2e6875da534a16b441bb78a057a594f6f75a4db
07_outputs/bootstrap_partials/summary__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,25866.0,3af0638675a4b922b7b1fbefb1419cb769c31b3efe087826ca178abd07c659c0,25866,3af0638675a4b922b7b1fbefb1419cb769c31b3efe087826ca178abd07c659c0
07_outputs/bootstrap_partials/summary__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,25950.0,fafb5f194595d95d58c36632f6f3710f34d97825ea4bbe01d7930ba136a857b5,25950,fafb5f194595d95d58c36632f6f3710f34d97825ea4bbe01d7930ba136a857b5
07_outputs/bootstrap_partials/summary__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible.csv,UNCHANGED,25175.0,1516a0dc5531da4c296d0ddd60d202f9f2c170de7bf9dedf04029d01b7b0f8fc,25175,1516a0dc5531da4c296d0ddd60d202f9f2c170de7bf9dedf04029d01b7b0f8fc
07_outputs/partials/benchmarks__M1_Macro_vs_M2_Macro_Oil__normalized__All_Eligible.csv,UNCHANGED,13240.0,8b2c429edcd3a58bb8bea0f86aa00ea25ae2175d81a1ef3dde70b0fbee16d3c0,13240,8b2c429edcd3a58bb8bea0f86aa00ea25ae2175d81a1ef3dde70b0fbee16d3c0
07_outputs/partials/benchmarks__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,15047.0,2dca9936459646c17c78769907f309980789c4e7e04526ce807549e84dd1c6f3,15047,2dca9936459646c17c78769907f309980789c4e7e04526ce807549e84dd1c6f3
07_outputs/partials/benchmarks__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,15038.0,a180c234d4813f9a5a791361ca72a058743a38b0f6938c833475c75783169995,15038,a180c234d4813f9a5a791361ca72a058743a38b0f6938c833475c75783169995
07_outputs/partials/benchmarks__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,14975.0,de4cf0cd98ab8b83356f926d06505e24982920907be08ee2d7aa289aa752cfe3,14975,de4cf0cd98ab8b83356f926d06505e24982920907be08ee2d7aa289aa752cfe3
07_outputs/partials/benchmarks__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,14899.0,8a1d3801705446c4b981b990e02872b8fab1052a811adbdcd54c06a8d8f36171,14899,8a1d3801705446c4b981b990e02872b8fab1052a811adbdcd54c06a8d8f36171
07_outputs/partials/benchmarks__M1_Macro_vs_M2_Macro_Oil__primary__All_Eligible.csv,UNCHANGED,12800.0,35786401e9239e6a4773eaa87b890844a8d0abb5ecb11351a657828e8b561fe2,12800,35786401e9239e6a4773eaa87b890844a8d0abb5ecb11351a657828e8b561fe2
07_outputs/partials/benchmarks__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,14536.0,8e643cd140e1f3eb766216a563b5262a2d9bcc946a33ab06462a268d6b9b4902,14536,8e643cd140e1f3eb766216a563b5262a2d9bcc946a33ab06462a268d6b9b4902
07_outputs/partials/benchmarks__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,14537.0,b146747161da754af2047404721e66ead113dcd3b3238d3ab36d110ee269f231,14537,b146747161da754af2047404721e66ead113dcd3b3238d3ab36d110ee269f231
07_outputs/partials/benchmarks__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,14522.0,75ac5c8b3a34d7639f1b86fc7aab457d092876a2e54f7db06caf80f115b566ac,14522,75ac5c8b3a34d7639f1b86fc7aab457d092876a2e54f7db06caf80f115b566ac
07_outputs/partials/benchmarks__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,14448.0,f5676eec0b8fcf9fb9b514922a590618ec71a4b966398d89f2551fe642ca4275,14448,f5676eec0b8fcf9fb9b514922a590618ec71a4b966398d89f2551fe642ca4275
07_outputs/partials/benchmarks__M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible.csv,UNCHANGED,13333.0,5d87b568a040e28b880267bf0410218e6d68e3bc67a6a9e5a889b9909508dde0,13333,5d87b568a040e28b880267bf0410218e6d68e3bc67a6a9e5a889b9909508dde0
07_outputs/partials/benchmarks__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__All_Eligible.csv,UNCHANGED,13694.0,2163082f4c29442a4e982c0796f1c24e296bbda505228a53f4bf0bf7feefedf1,13694,2163082f4c29442a4e982c0796f1c24e296bbda505228a53f4bf0bf7feefedf1
07_outputs/partials/benchmarks__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,15510.0,30fc8e44771ab1942bf3b9d03c8f9120958d3de2e0109623fea61a1069792912,15510,30fc8e44771ab1942bf3b9d03c8f9120958d3de2e0109623fea61a1069792912
07_outputs/partials/benchmarks__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,15534.0,b17e8b7cd148d837ef3276f0e880b78961373900355665375d8b4243f5b5295f,15534,b17e8b7cd148d837ef3276f0e880b78961373900355665375d8b4243f5b5295f
07_outputs/partials/benchmarks__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,15447.0,1f9d4ae9c7253b48fe61595edbdc4fd31f0233bf25d12c05881ce8c603ce8d75,15447,1f9d4ae9c7253b48fe61595edbdc4fd31f0233bf25d12c05881ce8c603ce8d75
07_outputs/partials/benchmarks__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,15392.0,223055b3327245ee1252f622acd59547eee78ff8f4b5508f874cb4319d3a22f1,15392,223055b3327245ee1252f622acd59547eee78ff8f4b5508f874cb4319d3a22f1
07_outputs/partials/benchmarks__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible.csv,UNCHANGED,13288.0,77643dfe603697ae2f1d97009adc7f4a1c120a1380eccab73b5fd30ddbfd4eb3,13288,77643dfe603697ae2f1d97009adc7f4a1c120a1380eccab73b5fd30ddbfd4eb3
07_outputs/partials/benchmarks__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,15004.0,0d594d4ec96f8fc76b1bb6d90389fa46d38d20c5603adf12b2c4b76a7d0f84a1,15004,0d594d4ec96f8fc76b1bb6d90389fa46d38d20c5603adf12b2c4b76a7d0f84a1
07_outputs/partials/benchmarks__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,14997.0,c1accf77a53d1135173e1d05c678c04d7b060b08e9c77e86aa6789e76346deeb,14997,c1accf77a53d1135173e1d05c678c04d7b060b08e9c77e86aa6789e76346deeb
07_outputs/partials/benchmarks__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,14989.0,4537cadc46d71994d2c630f0bb2a3815ef5b2da50b4060390b870b0890aa17e7,14989,4537cadc46d71994d2c630f0bb2a3815ef5b2da50b4060390b870b0890aa17e7
07_outputs/partials/benchmarks__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,14934.0,e62d38f9b1f2ac58934969433536abb18fe080581b5f800f1006b8e1db3f5d6c,14934,e62d38f9b1f2ac58934969433536abb18fe080581b5f800f1006b8e1db3f5d6c
07_outputs/partials/benchmarks__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible.csv,UNCHANGED,13798.0,f7e0e5dcd215c1001ada179dc7040b2090aa3058278116dfd0980cf4e758a87d,13798,f7e0e5dcd215c1001ada179dc7040b2090aa3058278116dfd0980cf4e758a87d
07_outputs/partials/contributions__M1_Macro_vs_M2_Macro_Oil__normalized__All_Eligible.csv,UNCHANGED,2820287.0,9863440d891e7cddb01737b8a760a9c84183b58ef034cef19fdf0121468a31f0,2820287,9863440d891e7cddb01737b8a760a9c84183b58ef034cef19fdf0121468a31f0
07_outputs/partials/contributions__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,598618.0,77e15f09182ef6bc8b04e947f0439f27b7e0e5fdbfde328fa2c1973a2f76664f,598618,77e15f09182ef6bc8b04e947f0439f27b7e0e5fdbfde328fa2c1973a2f76664f
07_outputs/partials/contributions__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,523103.0,945f0d4640e6a286a78609ec380a47e7686bd6eff7396b6dcabd3f7936297e62,523103,945f0d4640e6a286a78609ec380a47e7686bd6eff7396b6dcabd3f7936297e62
07_outputs/partials/contributions__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,1243112.0,5b10b556923e57e1617fe4e97bd4810d344da8a2fe5648e46153e255a551e609,1243112,5b10b556923e57e1617fe4e97bd4810d344da8a2fe5648e46153e255a551e609
07_outputs/partials/contributions__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,799702.0,17af8accd233c8b186e8bdf32839b4856f3a49eef67fabf6e3dc970428787628,799702,17af8accd233c8b186e8bdf32839b4856f3a49eef67fabf6e3dc970428787628
07_outputs/partials/contributions__M1_Macro_vs_M2_Macro_Oil__primary__All_Eligible.csv,UNCHANGED,2680799.0,761eb520eadd8ed2a3da828542e7ee1cd15f1767324f1f0b60893d67668e1749,2680799,761eb520eadd8ed2a3da828542e7ee1cd15f1767324f1f0b60893d67668e1749
07_outputs/partials/contributions__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,576767.0,a2fd3636ccef77ee6f82ac55bfba558ab5d8633489fed2d36a852a13bc3fb6a8,576767,a2fd3636ccef77ee6f82ac55bfba558ab5d8633489fed2d36a852a13bc3fb6a8
07_outputs/partials/contributions__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,504283.0,e3ab2efba8c47518d87b6a0663b11cd2059957342aa1563374414e573f2c616d,504283,e3ab2efba8c47518d87b6a0663b11cd2059957342aa1563374414e573f2c616d
07_outputs/partials/contributions__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,1193893.0,ca68d2be80611d419f8e3d573c9834abea3e4cd1a350a0c6f1a7e7f13360a7b7,1193893,ca68d2be80611d419f8e3d573c9834abea3e4cd1a350a0c6f1a7e7f13360a7b7
07_outputs/partials/contributions__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,769176.0,51a0065bcf75f1eec9e2bb21867b3e3380996049f2767434ebe0a63894670ca0,769176,51a0065bcf75f1eec9e2bb21867b3e3380996049f2767434ebe0a63894670ca0
07_outputs/partials/contributions__M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible.csv,UNCHANGED,2876001.0,f479e42f6f82d5b3cbca4427e79c8efca92a1ac1f52fe4ba30750d0274c7f63f,2876001,f479e42f6f82d5b3cbca4427e79c8efca92a1ac1f52fe4ba30750d0274c7f63f
07_outputs/partials/contributions__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__All_Eligible.csv,UNCHANGED,3012644.0,edaf8275878ce388ef81ab9c77b8223acd57e376d00ab2cd8a935c2b82eac22b,3012644,edaf8275878ce388ef81ab9c77b8223acd57e376d00ab2cd8a935c2b82eac22b
07_outputs/partials/contributions__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,634478.0,76f89fdc1cf3b75022eb3d44c7c5e0bd48be78f9311f9cb5f1f53acb6b30ebab,634478,76f89fdc1cf3b75022eb3d44c7c5e0bd48be78f9311f9cb5f1f53acb6b30ebab
07_outputs/partials/contributions__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,554469.0,1bbcfdbbd95f376190a35f21e3b1e15609b4baf8350af4fbe89db733d0368a73,554469,1bbcfdbbd95f376190a35f21e3b1e15609b4baf8350af4fbe89db733d0368a73
07_outputs/partials/contributions__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,1318254.0,0d9aa69f2cb9578bef2a652a2e0eebd992d56f750f63e8e6c240b497861cda12,1318254,0d9aa69f2cb9578bef2a652a2e0eebd992d56f750f63e8e6c240b497861cda12
07_outputs/partials/contributions__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,848036.0,ee8b247d9a6b6696d7a2aef7a714bd3ea6aef8adea08caa9f1741cdbec5a4867,848036,ee8b247d9a6b6696d7a2aef7a714bd3ea6aef8adea08caa9f1741cdbec5a4867
07_outputs/partials/contributions__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible.csv,UNCHANGED,2874289.0,d89e39b6867b98d0c5b2530e3c0bc02ca99dcffbb0776a8252f181cb7665100d,2874289,d89e39b6867b98d0c5b2530e3c0bc02ca99dcffbb0776a8252f181cb7665100d
07_outputs/partials/contributions__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,612797.0,c84464359a18b6b50bb1495302c5f205ab66e9300825dd17befc80e5b63c5070,612797,c84464359a18b6b50bb1495302c5f205ab66e9300825dd17befc80e5b63c5070
07_outputs/partials/contributions__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,535784.0,50524b1b10a067e245c715e6e3d0897e49718070c2ed316a4130a98bb85f5da4,535784,50524b1b10a067e245c715e6e3d0897e49718070c2ed316a4130a98bb85f5da4
07_outputs/partials/contributions__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,1269468.0,144528bb660ccb8a24e553ca30c665fe56d597e4e83d0aaaed74c04f78067e10,1269468,144528bb660ccb8a24e553ca30c665fe56d597e4e83d0aaaed74c04f78067e10
07_outputs/partials/contributions__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,817761.0,bff5a1b8e225aad7cfd9a4e58cebb94fe8295d35b72f78f0969397143383f777,817761,bff5a1b8e225aad7cfd9a4e58cebb94fe8295d35b72f78f0969397143383f777
07_outputs/partials/contributions__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible.csv,UNCHANGED,3068167.0,d04d7d38857927949dee4912e657782875128a6ad9f96abe7cc05e102ee69f6e,3068167,d04d7d38857927949dee4912e657782875128a6ad9f96abe7cc05e102ee69f6e
07_outputs/partials/performance__M1_Macro_vs_M2_Macro_Oil__normalized__All_Eligible.csv,UNCHANGED,37971.0,06db145c08898246665286dff7c55ba9cd852f6f9204c635e20983859d90a77c,37971,06db145c08898246665286dff7c55ba9cd852f6f9204c635e20983859d90a77c
07_outputs/partials/performance__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,41548.0,784cd6609409ff12cfbaed881ac2d3f6b70972975894c4b446658a267351f3f2,41548,784cd6609409ff12cfbaed881ac2d3f6b70972975894c4b446658a267351f3f2
07_outputs/partials/performance__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,41562.0,b38d89fcbca1b7efb4a3826df6a9040dc1abcda0b95e622d1e6963e6ceb28941,41562,b38d89fcbca1b7efb4a3826df6a9040dc1abcda0b95e622d1e6963e6ceb28941
07_outputs/partials/performance__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,41419.0,cdcc524320c72a179388c1fb83c09083e62cc512a8b16bbf5448357b0a984572,41419,cdcc524320c72a179388c1fb83c09083e62cc512a8b16bbf5448357b0a984572
07_outputs/partials/performance__M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,41325.0,bafd3ce57a66281c0a01d45dbdb1802d3451d51931bfe59c4f0dd901a6b33af2,41325,bafd3ce57a66281c0a01d45dbdb1802d3451d51931bfe59c4f0dd901a6b33af2
07_outputs/partials/performance__M1_Macro_vs_M2_Macro_Oil__primary__All_Eligible.csv,UNCHANGED,36596.0,88b693b386bc2176251bfb7b6fd768840cc128ed276be3b957439f67b15c9cbe,36596,88b693b386bc2176251bfb7b6fd768840cc128ed276be3b957439f67b15c9cbe
07_outputs/partials/performance__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,40035.0,c635b1d855fb5b6a5c8a9464b7efdbebbe8aacdccd63bbd5bec6704105ec7471,40035,c635b1d855fb5b6a5c8a9464b7efdbebbe8aacdccd63bbd5bec6704105ec7471
07_outputs/partials/performance__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,40065.0,d2e8760e0a9667417c7e4d5d8ef1afc42d2ddd8e7f5dfc86b430f874b9dbd15f,40065,d2e8760e0a9667417c7e4d5d8ef1afc42d2ddd8e7f5dfc86b430f874b9dbd15f
07_outputs/partials/performance__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,40060.0,9e6ccf046023a3f74bac230ff2920cd6bfa5edb2bd26b1fc14942ad17a02670c,40060,9e6ccf046023a3f74bac230ff2920cd6bfa5edb2bd26b1fc14942ad17a02670c
07_outputs/partials/performance__M1_Macro_vs_M2_Macro_Oil__primary__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,39900.0,c74a9c2eb0bb304a02e2a153cdfdb2cd64ed9a59205fa54c80999a484fbcfed3,39900,c74a9c2eb0bb304a02e2a153cdfdb2cd64ed9a59205fa54c80999a484fbcfed3
07_outputs/partials/performance__M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible.csv,UNCHANGED,37779.0,7fff8d71fc9ec2e2b71bf609c619fe1119bbf3b3acc0d2c168336f2cb72b15aa,37779,7fff8d71fc9ec2e2b71bf609c619fe1119bbf3b3acc0d2c168336f2cb72b15aa
07_outputs/partials/performance__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__All_Eligible.csv,UNCHANGED,41032.0,7f152c8be5d20cec4e7ec1224dee4eb13eea043fbee0e082389241f3c8be6d73,41032,7f152c8be5d20cec4e7ec1224dee4eb13eea043fbee0e082389241f3c8be6d73
07_outputs/partials/performance__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,44623.0,50b7dd27fd2929290bd0061bf2735ab4cb54fa80313961b29515d443b1789801,44623,50b7dd27fd2929290bd0061bf2735ab4cb54fa80313961b29515d443b1789801
07_outputs/partials/performance__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,44682.0,239af48a960a9b7c09658c9ad3134d6e5506e476a767f91c789f4b30ebf9815f,44682,239af48a960a9b7c09658c9ad3134d6e5506e476a767f91c789f4b30ebf9815f
07_outputs/partials/performance__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,44538.0,e8fed4c116013286eeaade8890ca46bc62af2c633d75422132f11c1e2d3fa5ed,44538,e8fed4c116013286eeaade8890ca46bc62af2c633d75422132f11c1e2d3fa5ed
07_outputs/partials/performance__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,44437.0,a0509b508f856db79ec26b85d73ebcdfd34e9bec2afb1df9edb33f9c3a512c88,44437,a0509b508f856db79ec26b85d73ebcdfd34e9bec2afb1df9edb33f9c3a512c88
07_outputs/partials/performance__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible.csv,UNCHANGED,39711.0,1b9faad94cde4e95238b3c8f49f5e777994765b0b19200fa2af823eaf757e903,39711,1b9faad94cde4e95238b3c8f49f5e777994765b0b19200fa2af823eaf757e903
07_outputs/partials/performance__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct.csv,UNCHANGED,43125.0,ea02ef7d0892e450aa193e7f4318985f2dc2ecb1f37bdde2c58aac554d7da974,43125,ea02ef7d0892e450aa193e7f4318985f2dc2ecb1f37bdde2c58aac554d7da974
07_outputs/partials/performance__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct.csv,UNCHANGED,43137.0,f79709f848dd75748a8b945feeb5ebf119186b7c118335f6f612730a0c7daaff,43137,f79709f848dd75748a8b945feeb5ebf119186b7c118335f6f612730a0c7daaff
07_outputs/partials/performance__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct.csv,UNCHANGED,43117.0,391cabff8ec666018bd2d0a52d46e0c71388c84312628bcb34d2a6263ebcbfa9,43117,391cabff8ec666018bd2d0a52d46e0c71388c84312628bcb34d2a6263ebcbfa9
07_outputs/partials/performance__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct.csv,UNCHANGED,43033.0,e3e28b99a4a65ffd428950ba82036bdb83232e4e0156bd96961aff59d1b7d21c,43033,e3e28b99a4a65ffd428950ba82036bdb83232e4e0156bd96961aff59d1b7d21c
07_outputs/partials/performance__M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible.csv,UNCHANGED,40857.0,a62537fb0582b8190537d4b9f3cf023fe3a1d9b8760e5a8db203c27551bed9d3,40857,a62537fb0582b8190537d4b9f3cf023fe3a1d9b8760e5a8db203c27551bed9d3
08_validation/Clean_Run_Log.txt,UNCHANGED,89982.0,9cb5e234a33a3e0ae544fc3fb5decbd4fc37c6ceebf5782c87d673a91d91d126,89982,9cb5e234a33a3e0ae544fc3fb5decbd4fc37c6ceebf5782c87d673a91d91d126
08_validation/Deterministic_Manifest_A.csv,UNCHANGED,34127.0,8fcec4d5da0239189cfc5b8c9bb64a305fc34c706aec02b0058b5d8b5d4e0fe4,34127,8fcec4d5da0239189cfc5b8c9bb64a305fc34c706aec02b0058b5d8b5d4e0fe4
08_validation/Environment_Metadata.json,UNCHANGED,298.0,b61e3901f2d319fee01ef30046906c4e30b3673f93f8f2d25a5e08732ec237f8,298,b61e3901f2d319fee01ef30046906c4e30b3673f93f8f2d25a5e08732ec237f8
08_validation/Raw_Source_Validation.csv,UNCHANGED,2171.0,95749a25f77ba0a49dce678db0a2715c221f85161d3393ef16a1fdf9f6c54250,2171,95749a25f77ba0a49dce678db0a2715c221f85161d3393ef16a1fdf9f6c54250
08_validation/Raw_Source_Validation.json,UNCHANGED,4812.0,2d97bc0f7c68c4cebcbec5021f956a259ebd1e53ad0687a775bfc4935cce8cbf,4812,2d97bc0f7c68c4cebcbec5021f956a259ebd1e53ad0687a775bfc4935cce8cbf
08_validation/Reproducibility_Report.md,MODIFIED,4803.0,f49de4281017ae1ca673465e098550c807e47c3b9fff40436289c8c0b99854c5,2843,77f931a7f48d9665c3a3dc174e81fa8d60b4c8fd95b427ce73ba67e6b3361a62
08_validation/Reproducibility_Report_V0_4_2_Core.md,ADDED,,,4803,f49de4281017ae1ca673465e098550c807e47c3b9fff40436289c8c0b99854c5
08_validation/Reproducibility_Rerun_Comparison.csv,UNCHANGED,50581.0,c564801330357a1c7be003b07a17aa0eff4e33e7540b42f079d6b59fc81a8f51,50581,c564801330357a1c7be003b07a17aa0eff4e33e7540b42f079d6b59fc81a8f51
08_validation/Reproducibility_Rerun_Result.txt,UNCHANGED,169.0,0d36514dce6ea63a549c9d1cab5c2baab34e1c8fea801cb2c08a645ae8572d18,169,0d36514dce6ea63a549c9d1cab5c2baab34e1c8fea801cb2c08a645ae8572d18
08_validation/V0_4_3_Figure_Asset_Reproducibility.csv,ADDED,,,953,bdafb9a68ddecaccf2db87572067dd7106af35b837f95c19bff352b3679ffb77
